session_id,label,task_token_id,previous,token,following,user_id,country,days,client,session,format,time,n_tokens
7SBIuF/f01,1,2,Une,souris,et,1QNKoPhc,CA,3.589,web,practice,reverse_translate,27,5
PRM7iBwa02,0,2,Je,suis,un,aj0jU5rP,GB,3.733,ios,practice,listen,34,4
4pIdiYj/03,0,3,abeille,est,un,6Iox8M7G,CA,2.078,ios,practice,reverse_tap,8,5
7urC/UkF05,0,1,placeholder,Elle,aime,2Pq/5VBt,GB,17.418,ios,practice,listen,12,5
v7+aOiV805,0,1,placeholder,Je,suis,W4pjuWhL,AU,0.816,ios,practice,reverse_translate,6,4
QPCiML3U09,0,2,Du,pain,est,1lVkmvUf,AU,11.594,ios,practice,reverse_translate,12,4
WPd6bXi601,0,3,est,une,heure,lgXcEcLg,GB,16.716,android,practice,reverse_translate,39,6
eS/59BuT10,0,4,un,portefeuille,placeholder,1lVkmvUf,AU,14.027,web,practice,reverse_translate,11,4
1GGxN0xo04,0,3,pantalon,est,noir,E9eTdCuQ,CA,5.142,web,practice,listen,8,4
96x8qZWn06,0,2,Je,suis,une,QomjGk4Y,AU,13.871,web,practice,reverse_translate,8,4
ocIXaRuh02,1,2,Tu,manges,quand,vB+nZZXf,GB,4.522,ios,practice,listen,218,5
iV6KyQul04,0,2,Les,filles,mangent,nT3TyToQ,GB,11.43,ios,practice,reverse_tap,11,5
HirI9Mhe05,0,3,va,bien,placeholder,NK6KAp7o,CA,8.057,ios,practice,reverse_tap,11,3
jjoCrQNw04,0,1,placeholder,Où,placeholder,6xoa3KDG,CA,9.311,ios,practice,listen,2,1
cX5Yf2Om01,0,2,Ça,va,placeholder,dCOYdqWk,GB,7.895,android,practice,listen,8,2
zqXuVX8n09,0,1,placeholder,Ils,mangent,r4vYj/1U,CA,9.94,web,practice,reverse_translate,12,4
5BhAhiGV09,0,3,canard,mange,placeholder,Imww7CSG,GB,21.003,ios,practice,reverse_translate,7,3
d4GF1lBI02,0,2,Un,chien,mange,9mTsm1vX,CA,7.859,ios,practice,reverse_tap,7,3
apCy54mJ05,0,2,Je,ne,travaille,lgXcEcLg,GB,17.873,android,practice,reverse_translate,18,4
SQO3Yxxa06,0,5,une,fille,placeholder,NGcpmWF6,CA,5.898,ios,practice,listen,19,5
vYmCU5bo03,0,2,Nous,mangeons,une,RLW17b5E,AU,7.225,ios,practice,listen,17,4
R4Q/gcws03,1,3,garçons,lisent,des,JkJ31O/N,AU,4.73,web,practice,listen,28,5
nNps4L2j03,0,5,du,vin,placeholder,JYFs1NZA,CA,7.083,ios,practice,reverse_translate,84,5
Fcj6XqyW08,0,2,Leur,pantalon,placeholder,RLW17b5E,AU,10.669,ios,practice,reverse_tap,3,2
+wtzZC4E04,1,1,placeholder,Qu',placeholder,eTUevpJv,GB,16.133,web,practice,listen,83,6
NMA5srRV05,0,2,Les,hommes,placeholder,BgWXGb29,AU,10.263,ios,practice,reverse_tap,11,2
Y0jxg48910,0,3,suis,une,abeille,RLW17b5E,AU,4.069,ios,practice,reverse_tap,5,4
UfrgpGCB02,1,4,est,blanc,placeholder,UMkdjtWL,CA,8.715,ios,practice,reverse_translate,12,4
dF+g6NTP06,0,4,est,une,fille,aj0jU5rP,GB,0.728,ios,practice,reverse_translate,21,5
bZvhbuva04,0,3,t,aime,placeholder,yWyIHnfa,AU,7.461,ios,practice,reverse_tap,7,3
QqEghu6K02,0,6,et,demie,placeholder,qtai1ZL7,AU,17.867,android,practice,reverse_translate,53,6
DZHkL6Lw10,0,1,placeholder,Les,filles,NGcpmWF6,CA,5.943,ios,practice,reverse_tap,12,5
voftIFVI02,0,3,lisons,les,lettres,Y+u66Nb6,CA,7.335,web,practice,listen,19,4
Iy5quUQs02,0,3,dit,oui,placeholder,2Pq/5VBt,GB,16.307,ios,practice,reverse_translate,9,3
PM0VINLE02,0,2,La,viande,placeholder,NFW2JtY+,GB,2.122,ios,practice,listen,7,2
zKc8OA3A03,0,1,placeholder,J',placeholder,wwjj3TQT,CA,10.031,android,practice,reverse_translate,24,4
3Bn+dLp707,0,1,placeholder,Les,hommes,JYFs1NZA,CA,10.723,ios,practice,listen,11,4
KR4irAQp02,0,1,placeholder,Le,garçon,nl3zUIfm,CA,16.338,web,practice,reverse_translate,13,5
ZHqubSzd04,0,2,La,fille,mange,EcWtVgq7,GB,10.306,ios,practice,reverse_tap,9,6
Z31nk7IY02,0,2,J,aime,un,KbSmnBeq,CA,6.825,ios,practice,listen,11,4
qI971SRY01,1,2,Le,poivre,placeholder,6Iox8M7G,CA,2.938,web,practice,reverse_translate,11,2
ubMR2Hrf03,0,3,suis,riche,placeholder,oHtnRGfM,CA,0.202,android,practice,reverse_tap,4,3
VEXmc/6r04,0,2,Oui,je,t,Vwt5hQ90,CA,8.195,web,practice,listen,8,4
N+F+K4Yh08,1,5,première,vache,placeholder,yWyIHnfa,AU,7.458,ios,practice,listen,24,5
uDNo0+vl03,1,1,placeholder,Le,lait,YlSYUlRN,CA,4.077,web,practice,reverse_translate,12,4
Hj80LBxk06,0,2,Nous,parlons,placeholder,fr6UvdHU,CA,2.263,web,practice,reverse_translate,3,2
/nHJ2Ro902,0,1,placeholder,L',placeholder,eTUevpJv,GB,1.889,web,practice,listen,16,2
kDPuIPhv01,0,4,est,rouge,placeholder,eTUevpJv,GB,2.995,web,practice,reverse_translate,47,4
62cVKOoT02,0,2,Le,loup,est,BgWXGb29,AU,16.05,ios,practice,reverse_tap,15,4
VxbZyFkk04,0,4,chez,toi,ou,FpCvUOun,GB,8.16,ios,practice,listen,25,7
ZYw5eU5/04,1,1,placeholder,Tu,es,KPHN1r/s,AU,5.44,ios,practice,listen,71,4
375MkW4j01,0,2,Les,filles,placeholder,n8kObVt2,GB,5.328,ios,practice,reverse_tap,3,2
L7TmHMrm03,0,4,est,blanc,placeholder,fr6UvdHU,CA,2.992,web,practice,reverse_translate,7,4
B+L/Z+mw03,0,1,placeholder,Les,chiens,KPHN1r/s,AU,8.027,ios,practice,reverse_tap,11,5
/KkIcfzS02,1,1,placeholder,Tu,es,yWyIHnfa,AU,7.477,ios,practice,reverse_tap,5,3
JWH0n8Lj03,0,2,Elle,est,calme,o2FvUsnW,CA,4.888,ios,practice,reverse_translate,6,3
tSM8oZdW03,0,1,placeholder,Le,tigre,DkC/prIA,CA,4.369,web,practice,listen,15,2
PrXRZNTw03,0,1,placeholder,Un,livre,TjZUBTqf,AU,7.172,ios,practice,reverse_tap,9,2
6tTpf/2B06,0,4,une,pomme,placeholder,nT3TyToQ,GB,6.452,ios,practice,listen,18,4
P+7ypYCg03,0,2,J,ai,des,1lVkmvUf,AU,10.045,ios,practice,reverse_translate,23,4
8v7kil8705,0,2,Je,suis,rouge,9mTsm1vX,CA,6.007,ios,practice,reverse_tap,6,3
hv9dac9f02,1,4,a,une,pomme,U6kqKzJ1,GB,2.054,ios,practice,listen,21,5
/Q2hIb4w06,0,1,placeholder,Tu,manges,1lVkmvUf,AU,4.892,ios,practice,reverse_translate,7,4
wYK5E/kO01,0,2,L,araignée,est,RLW17b5E,AU,4.079,ios,practice,reverse_tap,10,5
jGMCG/LZ09,0,4,a,un,garçon,RLW17b5E,AU,2.349,ios,practice,reverse_tap,24,5
bieyAO+104,0,1,placeholder,Tu,manges,VSJs0MBg,CA,1.735,ios,practice,reverse_translate,10,4
tBvjLx4L06,0,1,placeholder,Il,lit,iSS2R9pT,AU,2.868,android,practice,reverse_translate,31,4
j1umhaip03,0,4,ce,livre,placeholder,eTUevpJv,GB,7.993,web,practice,listen,45,4
sRZAGqXw02,0,1,placeholder,Le,raisin,vddLVPIm,GB,5.709,ios,practice,reverse_tap,2,2
UDJ6dIOA08,0,2,Le,garçon,placeholder,4Oxfq4c1,GB,7.007,ios,practice,reverse_tap,2,2
t7nZaRdk03,0,2,Nous,sommes,calmes,aj0jU5rP,GB,1.047,ios,practice,reverse_translate,16,3
eiPopyX410,0,3,es,un,homme,6Iox8M7G,CA,4.319,ios,practice,reverse_translate,10,4
uFFcwnFf02,0,2,Les,jeunes,hommes,nl3zUIfm,CA,9.389,web,practice,reverse_translate,16,6
2LrdqkGI02,0,2,Je,suis,calme,byZZ5poV,AU,8.829,ios,practice,reverse_tap,3,3
AApD3wM902,0,2,L,homme,placeholder,jvnsIyk9,GB,1.638,ios,practice,listen,6,2
42gao/dt01,0,1,placeholder,Ton,éléphant,3aBK0P1B,CA,2.127,web,practice,reverse_translate,11,2
WEmDQ14604,1,2,Un,homme,cuisine,SmJ3JQha,CA,9.09,ios,practice,listen,13,3
naBxJnnz03,0,6,les,enfants,ont,4Oxfq4c1,GB,10.017,ios,practice,reverse_translate,38,9
Mwql9N1r03,1,5,citrons,verts,et,n+PgzdX5,GB,7.756,android,practice,listen,26,7
X9xAOyWA01,1,3,mange,une,orange,VFme/QtN,CA,14.468,ios,practice,listen,10,4
fHxbOJX006,0,1,placeholder,Nous,mangeons,JYFs1NZA,CA,7.086,ios,practice,reverse_translate,75,9
gaT3LPVN01,0,1,placeholder,Oui,désolée,1QNKoPhc,CA,3.593,web,practice,reverse_translate,18,2
c4my66EP02,0,5,parapluie,noir,placeholder,+wdtATqR,CA,7.88,ios,practice,reverse_translate,16,5
Gi/3L9PB03,0,3,lettres,lesquelles,placeholder,e2+N+vow,CA,15.654,ios,practice,reverse_translate,6,3
TbwORzjt03,0,2,Oui,ou,non,1QNKoPhc,CA,9.443,web,practice,reverse_translate,3,3
7lcY2M+w02,0,1,placeholder,La,robe,Pq+caqrc,GB,5.672,ios,practice,reverse_tap,5,4
NiXNjQgb08,0,2,Un,oignon,placeholder,KPHN1r/s,AU,10.064,ios,practice,listen,5,2
oGgc6g4t01,0,1,placeholder,Nous,sommes,2Pq/5VBt,GB,9.515,ios,practice,reverse_translate,12,4
tPaLF7+s05,1,2,Elles,sont,calmes,0pLKRQcf,AU,1.945,ios,practice,reverse_translate,17,3
Oq/iPuro03,0,2,Non,il,est,n+PgzdX5,GB,5.709,android,practice,reverse_translate,14,4
5etYkcoJ04,0,4,de,la,soupe,fr6UvdHU,CA,4.261,web,practice,reverse_translate,19,5
pjDaeKc501,0,2,Un,enfant,placeholder,p60B04tM,GB,8.785,ios,practice,reverse_tap,3,2
yZ2i3eZj03,0,5,Elle,mange,et,xtblqQZC,GB,5.198,ios,practice,reverse_tap,8,5
EuQvIYGv02,0,1,placeholder,Le,journal,u3QaXTK0,CA,6.337,ios,practice,listen,29,2
h2fuCmdQ05,0,5,une,fille,placeholder,xq3GS7ZQ,CA,10.331,ios,practice,reverse_tap,13,5
pCfdAYlp08,0,2,Les,enfants,et,SVXpN0M+,CA,0.598,web,practice,reverse_translate,51,5
RopRC+Hf01,0,2,Des,chaussettes,placeholder,nl3zUIfm,CA,16.333,web,practice,reverse_translate,11,2
FIRMzYR106,1,4,une,abeille,placeholder,6t4ZmM0D,CA,10.182,android,practice,reverse_translate,24,4
cgOEJ1/B01,1,2,Le,bœuf,est,W4pjuWhL,AU,5.811,ios,practice,reverse_translate,13,4
OaJ7Itmj03,0,1,placeholder,Leur,chapeau,dCOYdqWk,GB,20.803,android,practice,reverse_translate,38,4
BHXVpQsw01,0,1,placeholder,C',placeholder,GEdyZS+r,GB,1.997,android,practice,reverse_tap,3,3
DF0G2QQT02,0,1,placeholder,C',placeholder,B9nlTGVN,AU,8.505,ios,practice,listen,41,5
0LWprBih04,0,3,et,à,bientôt,FEgf4Gv8,GB,3.179,android,practice,reverse_translate,26,4
BTz6Ua2+02,0,1,placeholder,La,mouche,si/zsQbs,CA,0.716,ios,practice,reverse_tap,5,2
+4+94iEc03,1,4,est,joli,placeholder,csVuLRzx,GB,1.06,android,practice,reverse_translate,16,4
pdKEiYWN03,1,1,placeholder,Ton,chapeau,IhVl2nte,CA,17.03,android,practice,reverse_translate,12,2
ZvYTDkG+01,1,2,Dans,quoi,placeholder,4Oxfq4c1,GB,11.973,ios,practice,reverse_tap,2,2
zn+JT8Gw05,0,1,placeholder,La,robe,rkg+uaUQ,GB,6.586,ios,practice,listen,27,4
3KKiP4bH04,0,1,placeholder,Ça,va,ufYlYaO/,CA,5.685,web,practice,listen,11,2
0bfWwu9301,1,1,placeholder,La,confiture,MchfXRuY,AU,11.04,ios,practice,reverse_translate,20,2
udbhMAcH03,0,2,Ceci,est,un,qtai1ZL7,AU,21.128,android,practice,reverse_tap,12,4
lIzB6my608,0,6,un,insecte,placeholder,fr6UvdHU,CA,1.093,web,practice,listen,16,6
vxcYRYQ102,1,2,Ils,sont,jeunes,LjmXOFkL,GB,4.263,ios,practice,listen,8,7
nG+XmDDW02,0,3,est,calme,placeholder,xgxucRK3,CA,3.015,android,practice,reverse_translate,7,3
4CI5iTmU07,0,2,L,homme,est,FEgf4Gv8,GB,2.206,android,practice,reverse_translate,12,4
b0w5oAXx03,0,1,placeholder,Un,oignon,CmTJozfq,CA,13.218,ios,practice,listen,9,2
mEPUEW3u04,0,2,Merci,beaucoup,placeholder,353OqCnQ,AU,7.404,ios,practice,reverse_tap,10,2
D6EEfL3002,0,1,placeholder,Elle,l,DDhm1I5Q,GB,9.017,ios,practice,reverse_translate,12,3
LgeFgn9B06,0,3,pomme,et,le,qtai1ZL7,AU,4.961,android,practice,reverse_translate,19,7
kUgbiTu010,0,2,J,aime,les,6xoa3KDG,CA,2.9,ios,practice,listen,18,4
OhiqPtWb07,0,2,L,homme,est,B9nlTGVN,AU,0.838,ios,practice,reverse_tap,7,4
o7PLLJa703,0,1,placeholder,J',placeholder,oEx5jABP,AU,3.129,ios,practice,reverse_translate,14,5
4pIdiYj/02,0,1,placeholder,Le,serpent,6Iox8M7G,CA,2.078,ios,practice,reverse_tap,9,5
N+F+K4Yh04,0,2,C,est,un,yWyIHnfa,AU,7.458,ios,practice,reverse_tap,8,5
yhMe3+v+06,0,1,placeholder,Je,bois,6t4ZmM0D,CA,10.332,android,practice,reverse_tap,9,4
2mZbvQR305,0,3,a,une,robe,vPVmAJUZ,GB,1.157,ios,practice,reverse_translate,22,5
DM8s/F7e01,0,3,est,joli,placeholder,qofjqk+L,CA,5.854,ios,practice,reverse_tap,7,3
Zc694nzX02,1,1,placeholder,Le,garçon,+XG8trcU,GB,1.76,ios,practice,reverse_translate,18,2
1DpDdQY+02,0,2,Tu,es,grande,IhVl2nte,CA,12.273,android,practice,reverse_translate,8,3
V9K31xG701,0,3,suis,petit,placeholder,Dc0eIisl,AU,9.989,web,practice,reverse_translate,16,3
T6OYpvYE07,0,3,suis,rouge,placeholder,QjAuoZbH,AU,0.808,ios,practice,reverse_tap,3,3
FuHwUuT103,0,1,placeholder,Je,mange,aGjN3Ho/,GB,17.275,android,practice,listen,9,4
nxt3xSJV04,1,3,chat,noir,est,gWqrlkTc,AU,1.893,ios,practice,listen,31,5
pwmRCzWe03,0,2,Le,sac,est,1QNKoPhc,CA,5.989,web,practice,reverse_translate,4,4
mrzZagls04,1,2,Bonne,nuit,placeholder,BZz0+WFq,GB,7.632,web,practice,reverse_translate,6,2
92oefgE503,0,2,Ça,va,bien,eTUevpJv,GB,9.995,web,practice,listen,23,3
7J4FAeb901,0,6,je,suis,un,1QNKoPhc,CA,9.956,web,practice,reverse_translate,13,8
/45iIUSc01,1,2,Les,hommes,placeholder,GzCqsB8P,CA,2.213,web,practice,reverse_translate,4,2
xh7oYTRf03,0,1,placeholder,Je,sais,P0lsX8gx,GB,6.123,web,practice,reverse_translate,2,2
y7wq/vb902,0,2,Le,poivre,placeholder,kq5NkFOy,CA,11.013,ios,practice,reverse_translate,8,2
cYejq+HQ04,0,2,Nous,sommes,un,lEUWIidB,CA,1.34,ios,practice,reverse_tap,12,7
k1Vl9srD01,1,2,Tu,es,mannequin,md4/6AZB,CA,5.94,ios,practice,reverse_translate,5,3
/DXNS9n/07,1,1,placeholder,D',placeholder,SVXpN0M+,CA,5.706,web,practice,listen,14,4
n9pE1jZ/07,0,1,placeholder,Elle,a,Tjw66jqv,GB,4.064,android,practice,reverse_translate,17,7
2u51N5zd05,0,3,suis,une,femme,qg6RniIb,CA,3.191,ios,practice,listen,6,4
hLnhN4ZB06,0,4,sont,calmes,placeholder,ufYlYaO/,CA,14.686,web,practice,listen,9,4
Fcj6XqyW09,0,2,Il,faut,du,RLW17b5E,AU,10.669,ios,practice,listen,53,4
XNofJaMQ05,0,2,Ça,va,placeholder,fr6UvdHU,CA,4.302,web,practice,listen,2,2
7whawi4X07,0,3,tortue,est,verte,eTUevpJv,GB,8.96,web,practice,listen,45,4
D1X7Px9P04,1,2,Tu,es,en,FpCvUOun,GB,0.308,ios,practice,reverse_translate,7,6
jgcEchgI03,0,5,un,chien,placeholder,qofjqk+L,CA,9.98,ios,practice,listen,43,5
Lkz2YAGr03,0,1,placeholder,Salut,placeholder,ywSvsXO1,GB,11.064,ios,practice,reverse_tap,5,1
gXmwGE0V05,0,1,placeholder,Le,chapeau,+wdtATqR,CA,6.767,ios,practice,reverse_translate,24,6
YWXmPBXn03,0,2,Le,serpent,est,aj0jU5rP,GB,16.244,ios,practice,reverse_translate,11,4
/Pqfmucv01,1,1,placeholder,Le,garçon,zdwKXRSt,GB,1.057,ios,practice,listen,8,2
2piDIGED02,1,1,placeholder,Le,raisin,UMkdjtWL,CA,4.485,ios,practice,reverse_translate,10,2
CAGX6H/j05,0,3,robe,est,rouge,CmTJozfq,CA,12.266,ios,practice,reverse_tap,10,4
DKy2HoEw03,0,4,est,froid,placeholder,BgWXGb29,AU,17.05,ios,practice,reverse_tap,4,4
c9OZebVm01,0,2,Des,chaussettes,placeholder,fr6UvdHU,CA,4.923,web,practice,reverse_translate,15,2
u1iAem/B05,1,1,placeholder,La,boisson,6t4ZmM0D,CA,12.266,android,practice,listen,9,4
PG03lU1o02,1,1,placeholder,Les,filles,qtai1ZL7,AU,4.873,android,practice,listen,30,5
VMY0Pnb401,0,2,Vous,êtes,grandes,D6+y88Zi,GB,1.051,ios,practice,reverse_tap,4,3
YEWMK2Gb02,0,2,Mes,parents,sont,EPxsAfD+,CA,16.831,ios,practice,reverse_tap,5,4
NiXNjQgb01,0,2,Les,hommes,placeholder,KPHN1r/s,AU,10.064,ios,practice,reverse_tap,6,2
T4qjGQRa05,1,2,Tu,manges,une,RLW17b5E,AU,2.937,ios,practice,listen,30,4
DDIjA51x03,1,3,montre,une,mouche,Tjw66jqv,GB,8.071,android,practice,reverse_translate,16,4
nee5rZaM03,0,4,est,froid,placeholder,LKo9j8Iu,CA,9.948,ios,practice,reverse_translate,13,4
DrG1+/2r01,0,1,placeholder,Le,chapeau,vB+nZZXf,GB,17.002,ios,practice,reverse_translate,19,6
PqanfsUP02,0,4,chez,toi,ou,P0lsX8gx,GB,4.078,android,practice,listen,26,7
x7/7OaP/05,1,2,Il,y,a,FEgf4Gv8,GB,6.048,android,practice,reverse_translate,14,5
9IBlH+N001,0,3,suis,rouge,placeholder,JYFs1NZA,CA,11.248,ios,practice,reverse_tap,3,3
gNR9fd5Q01,0,1,placeholder,Ces,enfants,5CH4np96,GB,2.948,android,practice,reverse_translate,13,3
fIrSlFJP08,0,1,placeholder,La,baguette,6Iox8M7G,CA,2.086,ios,practice,reverse_tap,8,4
MfdwAmO508,0,2,La,femme,placeholder,DZVmdDIm,AU,0.043,web,practice,listen,4,2
P1p2Agro06,0,1,placeholder,Tu,es,KPHN1r/s,AU,7.452,ios,practice,reverse_tap,14,4
Nx+VUknf05,0,5,une,lettre,placeholder,P0lsX8gx,GB,0.299,web,practice,reverse_translate,14,5
9iLPvEv501,1,4,est,violet,placeholder,HI7m890h,GB,11.193,ios,practice,reverse_translate,22,4
00JHZyvq03,0,4,hommes,écrivent,des,Tjw66jqv,GB,1.506,android,practice,reverse_translate,22,6
s+zornnJ08,0,1,placeholder,Au,revoir,LKo9j8Iu,CA,3.975,ios,practice,listen,5,2
KARo7GFy01,0,1,placeholder,Une,abeille,qR2Tn1bs,AU,6.182,android,practice,reverse_tap,3,2
6jICKf9k02,1,1,placeholder,Vous,êtes,ujH0P02R,AU,1.381,ios,practice,reverse_translate,27,3
gbYRImx006,0,2,Je,mange,du,BfZAzBCr,GB,1.887,ios,practice,listen,39,4
Ah/8ulTU05,0,3,bois,de,l,NFW2JtY+,GB,2.146,ios,practice,reverse_translate,22,9
KOjwHyrH05,0,2,La,femme,mange,aj0jU5rP,GB,16.24,ios,practice,reverse_translate,26,5
7urC/UkF07,0,1,placeholder,Je,vais,2Pq/5VBt,GB,17.418,ios,practice,reverse_tap,16,4
m5ckL7qN08,0,4,sont,grandes,placeholder,fr6UvdHU,CA,2.014,web,practice,reverse_translate,9,4
YpVw5kXQ04,1,4,votre,grand,mère,lgXcEcLg,GB,9.99,android,practice,reverse_translate,40,6
wMXozFel02,0,2,Le,costume,placeholder,masrHSWZ,CA,9.771,android,practice,listen,6,2
1A9jDI0603,1,3,aime,bien,le,2Pq/5VBt,GB,18.444,ios,practice,reverse_tap,3,5
MJhX+Ioe03,0,1,placeholder,C',placeholder,1QNKoPhc,CA,9.447,web,practice,listen,24,4
skSYNRhx01,0,1,placeholder,L',placeholder,vtQRvkDc,GB,6.2,ios,practice,reverse_translate,4,2
qKhyXkBH05,0,3,suis,un,serpent,md4/6AZB,CA,4.006,ios,practice,reverse_translate,9,4
N+F+K4Yh08,0,4,ma,première,vache,yWyIHnfa,AU,7.458,ios,practice,listen,24,5
bieyAO+101,0,1,placeholder,Le,garçon,VSJs0MBg,CA,1.735,ios,practice,listen,12,2
BchAWQHw04,0,2,Je,suis,italienne,EPxsAfD+,CA,12.98,ios,practice,reverse_tap,2,3
7lcY2M+w03,0,1,placeholder,Elle,a,Pq+caqrc,GB,5.672,ios,practice,reverse_tap,6,4
wZ6sK4cA04,0,1,placeholder,J',placeholder,EcWtVgq7,GB,2.361,ios,practice,listen,17,5
r+ZOgdrJ01,0,3,serpent,est,violet,c3hoXbEY,GB,8.046,ios,practice,reverse_tap,8,4
a9oZppqq06,1,4,à,bientôt,placeholder,1QNKoPhc,CA,0.955,web,practice,reverse_translate,32,4
7FsAjk0N03,0,2,Une,carotte,placeholder,MchfXRuY,AU,7.938,ios,practice,reverse_translate,9,2
bz5CUMre06,0,2,Les,chiennes,sont,/pH2wa8f,GB,2.39,ios,practice,listen,11,4
XHW39hVx05,0,4,a,un,garçon,nl3zUIfm,CA,14.123,web,practice,listen,20,5
4V9ogE6j08,1,7,lait,doit,bouillir,2Pq/5VBt,GB,19.385,ios,practice,reverse_tap,22,8
saFheEZN05,1,2,Bonne,nuit,placeholder,oKrr+gKt,CA,14.644,android,practice,reverse_translate,9,2
uwbtm4z102,0,3,robe,est,jolie,6Iox8M7G,CA,5.882,web,practice,reverse_translate,10,4
L5QApEaM02,0,1,placeholder,Le,garçon,fr6UvdHU,CA,1.235,web,practice,reverse_translate,22,5
szkqoQVu06,1,4,sont,calmes,et,+5fX8ua2,CA,0.158,android,practice,reverse_translate,29,6
tEnhNPV903,0,1,placeholder,Il,est,JBstbIs1,AU,17.988,ios,practice,reverse_tap,17,3
wPKiz0Xy02,1,2,Une,chemise,bleue,ufYlYaO/,CA,18.992,web,practice,listen,14,3
f/HvwXqc04,0,2,Je,bois,une,+wdtATqR,CA,11.987,web,practice,listen,13,5
jLbHbqwL06,1,1,placeholder,La,durée,eTUevpJv,GB,15.034,web,practice,listen,93,6
1RIo1mVZ10,0,1,placeholder,Au,revoir,JYFs1NZA,CA,14.128,ios,practice,listen,9,5
N9b2p/O+02,0,2,Mon,mari,est,ywSvsXO1,GB,9.991,ios,practice,reverse_translate,19,4
MNjAFUYI01,0,3,enfants,mangent,placeholder,JQEeCBSU,CA,8.067,ios,practice,reverse_translate,17,3
akhL7WX+05,1,2,Ils,parlent,placeholder,fr6UvdHU,CA,2.983,web,practice,listen,4,2
CO6b0qKd09,0,5,et,calmes,placeholder,RLW17b5E,AU,1.652,ios,practice,reverse_tap,14,5
eS7ujU2T05,0,4,une,orange,placeholder,CmTJozfq,CA,10.209,ios,practice,reverse_tap,8,4
a7q4+64K04,0,4,pouvoir,faire,ça,CmTJozfq,CA,16.478,ios,practice,listen,17,5
/ZRPQtRC01,0,2,La,confiture,placeholder,6Iox8M7G,CA,3.052,web,practice,reverse_translate,26,2
Q/jvXBxd03,0,6,un,canard,noir,fr6UvdHU,CA,4.934,web,practice,reverse_translate,20,7
iG8wrvdO01,0,3,costume,du,garçon,Tjw66jqv,GB,7.012,android,practice,reverse_translate,34,6
Z7hSDLjy02,0,4,et,le,vin,u3QaXTK0,CA,4.312,ios,practice,reverse_translate,34,5
aCpnXNdl01,0,2,Les,hommes,placeholder,q9gPdvwm,AU,8.361,ios,practice,reverse_tap,10,2
/zVrl3Wo01,0,1,placeholder,Tu,as,SmJ3JQha,CA,21.303,ios,practice,reverse_translate,51,6
6cSRmQVS07,0,5,rouge,et,noir,8rkubuSo,CA,2.698,ios,practice,reverse_tap,12,6
I+Vl9BPT02,0,5,que,je,mange,eTUevpJv,GB,17.113,web,practice,listen,62,6
5oBouxpZ06,0,2,placeholder,t',placeholder,r4vYj/1U,CA,12.963,web,practice,listen,4,3
Axtp5U4M10,0,1,placeholder,Une,pomme,soCS33Jg,AU,0.137,ios,practice,reverse_translate,33,5
8SLMWkrE01,1,3,est,la,nôtre,soCS33Jg,AU,9.761,ios,practice,reverse_translate,14,4
StF8roRC03,0,3,suis,petit,placeholder,01huUfz9,CA,2.036,web,practice,reverse_translate,9,3
q0O6EV2003,0,1,placeholder,Vous,êtes,TjZUBTqf,AU,3.096,ios,practice,reverse_tap,20,3
f48kOHmi07,0,1,placeholder,Elles,sont,YlSYUlRN,CA,0.227,web,practice,reverse_translate,21,3
qMCfaiCw06,0,2,Les,femmes,mangent,QjAuoZbH,AU,2.772,ios,practice,reverse_tap,5,3
7SiCCPQM04,0,2,Elle,mange,une,RLW17b5E,AU,4.063,ios,practice,reverse_tap,10,4
azoy6cEX01,1,1,placeholder,Des,chaussettes,SmJ3JQha,CA,6.751,ios,practice,reverse_translate,9,2
XPe/SOSe03,0,2,Une,abeille,placeholder,c3hoXbEY,GB,5.302,ios,practice,reverse_tap,4,2
dENlk3xJ05,0,3,rien,à,bientôt,NGcpmWF6,CA,7.721,ios,practice,reverse_tap,16,4
Al6BgmJt03,0,1,placeholder,Nous,mangeons,U6kqKzJ1,GB,12.727,web,practice,reverse_translate,14,5
tbBus2xC03,1,4,le,bœuf,placeholder,RLW17b5E,AU,3.976,ios,practice,listen,48,4
BROAOWdC05,1,2,De,rien,placeholder,fr6UvdHU,CA,0.314,web,practice,listen,7,2
y3HQgZTx02,0,5,le,bonbon,placeholder,fr6UvdHU,CA,1.043,web,practice,reverse_translate,15,5
/Pqfmucv09,0,3,es,calme,placeholder,zdwKXRSt,GB,1.057,ios,practice,reverse_tap,7,3
xh7oYTRf01,0,2,Je,sais,placeholder,P0lsX8gx,GB,6.123,web,practice,listen,2,2
/ZRPQtRC05,0,2,La,soupe,est,6Iox8M7G,CA,3.052,web,practice,listen,13,4
vKspWZpr10,0,2,Cette,femme,est,2Pq/5VBt,GB,20.779,ios,practice,reverse_tap,12,4
d2ni7k1C08,0,5,jupe,orange,placeholder,+wdtATqR,CA,10.063,ios,practice,reverse_translate,9,5
ZXplz/Qc02,0,5,grandes,crêpes,placeholder,D6+y88Zi,GB,1.062,ios,practice,reverse_tap,11,5
2HTLeUsT01,0,2,Au,secours,placeholder,qtai1ZL7,AU,16.188,android,practice,listen,9,2
M1NiusVL03,0,3,mangent,une,banane,RLW17b5E,AU,4.302,ios,practice,reverse_tap,14,4
5oBouxpZ03,0,3,t,aime,placeholder,r4vYj/1U,CA,12.963,web,practice,reverse_translate,17,3
4MvcCMj301,0,2,Il,appelle,le,eTUevpJv,GB,16.969,web,practice,reverse_translate,30,4
